government,TRUE
government,FALSE
council,FALSE
EU,FALSE
country,TRUE
state,TRUE
Commission,FALSE
state,FALSE
society,TRUE
organisation,TRUE
agency,TRUE
association,TRUE
law,TRUE
organization,TRUE
Minister,FALSE
provide,TRUE
maintain,TRUE
achieve,TRUE
meet,TRUE
ensure,TRUE
support,TRUE
establish,TRUE
implement,TRUE
offer,TRUE
promote,TRUE
include,TRUE
demonstrate,TRUE
deliver,TRUE
develop,TRUE
level,TRUE
level,TRUE
standard,TRUE
degree,TRUE
quality,TRUE
degree,TRUE
efficiency,TRUE
rate,TRUE
standard,TRUE
amount,TRUE
margin,FALSE
availability,TRUE
area,TRUE
continuity,FALSE
integrity,TRUE
access,TRUE
security,TRUE
privacy,TRUE
safety,TRUE
control,TRUE
communication,TRUE
connectivity,TRUE
management,TRUE
operation,TRUE
service,TRUE
transparency,TRUE
performance,TRUE
compliance,TRUE
governance,TRUE
internal,FALSE
border,FALSE
operational,FALSE
traffic,TRUE
environmental,FALSE
effective,FALSE
overall,FALSE
risk,TRUE
crowd,FALSE
local,FALSE
administrative,FALSE
centralize,FALSE
#,FALSE
point,TRUE
protection,TRUE
#,FALSE
#,FALSE
control,TRUE
right,TRUE
service,TRUE
store,TRUE
view,TRUE
store,TRUE
load,TRUE
store,FALSE
save,TRUE
hold,TRUE
install,FALSE
put,TRUE
display,TRUE
present,TRUE
store,TRUE
manage,TRUE
contain,TRUE
datum,TRUE
file,TRUE
content,TRUE
image,TRUE
document,TRUE
object,TRUE
information,TRUE
resource,TRUE
application,TRUE
medium,TRUE
feature,TRUE
page,TRUE
program,TRUE
database,TRUE
text,TRUE
video,TRUE
video,TRUE
text,TRUE
word,TRUE
comment,TRUE
code,TRUE
link,TRUE
article,TRUE
picture,TRUE
photo,TRUE
website,TRUE
web,TRUE
main,FALSE
web,TRUE
database,TRUE
file,TRUE
application,TRUE
network,TRUE
document,TRUE
client,TRUE
search,TRUE
host,TRUE
internet,TRUE
image,TRUE
,FALSE
,FALSE
support,TRUE
requirement,TRUE
rule,TRUE
control,TRUE
standard,FALSE
principle,TRUE
protection,TRUE
design,TRUE
recommendation,TRUE
guideline,TRUE
security,TRUE
criterion,TRUE
safety,TRUE
strategy,TRUE
input,TRUE
automatic,FALSE
control,TRUE
autonomous,FALSE
control,TRUE
output,TRUE
active,FALSE
electronic,FALSE
