a,FALSE
to,FALSE
the,FALSE
they,FALSE
may,FALSE
any,FALSE
in,FALSE
you,FALSE
People,FALSE
fund,TRUE
ability,TRUE
permission,TRUE
option,TRUE
money,TRUE
time,TRUE
opportunity,TRUE
opportunity,TRUE
option,TRUE
resource,TRUE
capacity,TRUE
people,TRUE
place,TRUE
provide,TRUE
reserve,TRUE
purchase,TRUE
declare,TRUE
request,TRUE
give,TRUE
use,TRUE
name,TRUE
identify,TRUE
establish,TRUE
buy,TRUE
maintain,TRUE
item,TRUE
aircraft,FALSE
asset,TRUE
object,TRUE
engine,TRUE
airplane,FALSE
automobile,FALSE
office,TRUE
apartment,FALSE
instrument,FALSE
area,TRUE
amount,TRUE
equipment,TRUE
account,TRUE
sell,TRUE
move,TRUE
change,TRUE
loan,TRUE
visit,FALSE
lease,TRUE
transfer,TRUE
borrow,TRUE
#,FALSE
gift,FALSE
sale,TRUE
donation,FALSE
#,FALSE
service,TRUE
,FALSE
minimum,TRUE
call,TRUE
see,TRUE
believe,TRUE
understand,TRUE
assume,TRUE
ensure,TRUE
expect,TRUE
think,TRUE
trust,TRUE
realize,TRUE
agree,TRUE
find,TRUE
find,TRUE
computer,TRUE
operate,TRUE
every,FALSE
service,TRUE
system,TRUE
device,TRUE
machine,TRUE
server,TRUE
hardware,TRUE
application,TRUE
tool,TRUE
appliance,TRUE
service,FALSE
module,TRUE
library,TRUE
client,TRUE
network,TRUE
program,TRUE
software,TRUE
server,TRUE
network,TRUE
database,TRUE
system,TRUE
algorithm,TRUE
application,TRUE
protocol,TRUE
protocol,TRUE
handle,TRUE
control,TRUE
perform,TRUE
manage,TRUE
run,TRUE
represent,TRUE
control,TRUE
follow,TRUE
other,TRUE
end,TRUE
experience,FALSE
authorize,FALSE
online,FALSE
active,FALSE
expert,TRUE
inventory,TRUE
individual,FALSE
external,FALSE
automate,TRUE
app,TRUE
average,FALSE
alert,FALSE
manager,TRUE
inspector,FALSE
specialist,FALSE
user,TRUE
officer,TRUE
audit,FALSE
controller,TRUE
technician,TRUE
#,FALSE
check,TRUE
administrator,TRUE
collector,FALSE
review,TRUE
operator,TRUE
supervisor,FALSE
collect,TRUE
retrieve,FALSE
return,TRUE
take,TRUE
recover,TRUE
update,TRUE
view,TRUE
search,TRUE
one,FALSE
item,TRUE
good,TRUE
unit,TRUE
datum,TRUE
product,TRUE
stock,TRUE
part,TRUE
store,TRUE
sale,TRUE
record,TRUE
asset,TRUE
load,TRUE
file,TRUE
restore,FALSE
store,TRUE
resume,TRUE
store,TRUE
save,TRUE
keep,TRUE
retain,TRUE
lose,TRUE
,FALSE
this,FALSE
each,FALSE
first,FALSE
my,FALSE
every,FALSE
second,FALSE
their,FALSE
these,FALSE
another,FALSE
new,FALSE
one,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
time,FALSE
start,TRUE
change,TRUE
end,TRUE
begin,TRUE
occur,TRUE
start,TRUE
be,FALSE
stop,TRUE
after,FALSE
start,TRUE
become,FALSE
require,TRUE
finish,TRUE
power,TRUE
information,TRUE
support,TRUE
space,TRUE
scope,TRUE
strength,FALSE
memory,TRUE
flexibility,TRUE
capability,TRUE
bandwidth,FALSE
acquire,TRUE
protect,TRUE
create,TRUE
possess,FALSE
access,TRUE
hold,TRUE
obtain,TRUE
chapter,TRUE
article,FALSE
section,TRUE
book,FALSE
text,TRUE
page,TRUE
chapter,TRUE
part,FALSE
version,FALSE
for,FALSE
at,FALSE
from,FALSE
#,FALSE
site,TRUE
favorite,FALSE
station,TRUE
current,FALSE
#,FALSE
determine,TRUE
define,TRUE
contain,TRUE
indicate,TRUE
next,FALSE
final,FALSE
test,TRUE
new,FALSE
present,FALSE
main,FALSE
special,FALSE
entire,FALSE
legal,FALSE
well,FALSE
correct,FALSE
#,FALSE
#,FALSE
#,FALSE
staff,TRUE
#,FALSE
group,FALSE
network,FALSE
#,FALSE
team,TRUE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
member,TRUE
member,TRUE
personnel,TRUE
user,TRUE
management,TRUE
operator,TRUE
manager,TRUE
leader,TRUE
representative,TRUE
employee,TRUE
driver,TRUE
administrator,TRUE
engineer,TRUE
build,TRUE
install,TRUE
design,TRUE
open,TRUE
operate,TRUE
construct,FALSE
develop,TRUE
monitor,TRUE
edit,TRUE
manipulate,FALSE
modify,TRUE
share,TRUE
deploy,TRUE
it,FALSE
multiple,FALSE
customer,TRUE
via,FALSE
storage,TRUE
use,TRUE
require,TRUE
necessary,FALSE
impossible,FALSE
possible,FALSE
free,FALSE
difficult,FALSE
allow,TRUE
need,TRUE
mandatory,FALSE
easy,FALSE
complete,FALSE
optional,FALSE
incomplete,FALSE
make,TRUE
unnecessary,FALSE
give,TRUE
use,TRUE
cost,TRUE
pass,TRUE
reach,TRUE
set,TRUE
spend,TRUE
#,FALSE
article,TRUE
document,TRUE
section,TRUE
book,TRUE
entry,TRUE
list,TRUE
paper,TRUE
table,TRUE
website,TRUE
also,FALSE
standard,TRUE
publication,FALSE
address,TRUE
meet,TRUE
cover,TRUE
outline,TRUE
include,TRUE
describe,TRUE
implement,TRUE
establish,TRUE
provide,TRUE
set,TRUE
document,TRUE
state,TRUE
basic,FALSE
technical,FALSE
specific,FALSE
fundamental,FALSE
general,FALSE
formal,FALSE
late,FALSE
model,TRUE
activity,TRUE
objective,TRUE
function,TRUE
plan,TRUE
aspect,TRUE
principle,TRUE
operation,TRUE
strategy,TRUE
requirement,TRUE
structure,TRUE
goal,TRUE
result,TRUE
activity,TRUE
process,TRUE
display,TRUE
simple,FALSE
last,FALSE
cd,FALSE
manual,FALSE
guide,TRUE
#,FALSE
menu,TRUE
program,TRUE
log,FALSE
#,FALSE
tool,TRUE
list,TRUE
show,TRUE
represent,TRUE
comprise,TRUE
feature,TRUE
allow,TRUE
detail,TRUE
element,TRUE
solution,TRUE
component,TRUE
alternative,TRUE
fact,TRUE
step,TRUE
possibility,TRUE
advantage,FALSE
benefit,FALSE
dictionary,TRUE
rule,TRUE
curriculum,FALSE
language,TRUE
obtain,TRUE
receive,TRUE
provide,TRUE
generate,TRUE
do,TRUE
request,TRUE
produce,TRUE
perform,TRUE
collect,TRUE
achieve,TRUE
approve,TRUE
handle,TRUE
#,FALSE
mode,TRUE
#,FALSE
#,FALSE
when,FALSE
if,FALSE
programming,TRUE
start,TRUE
write,TRUE
enter,TRUE
#,FALSE
select,TRUE
type,TRUE
call,TRUE
load,TRUE
testing,TRUE
prepare,TRUE
mapping,TRUE
game,TRUE
file,TRUE
case,TRUE
function,TRUE
call,TRUE
#,FALSE
#,FALSE
student,TRUE
point,TRUE
#,FALSE
group,TRUE
act,TRUE
#,FALSE
question,TRUE
number,TRUE
choose,TRUE
choose,TRUE
choose,TRUE
need,TRUE
wish,TRUE
continue,TRUE
intend,TRUE
decide,TRUE
decide,TRUE
continue,TRUE
fail,TRUE
hear,TRUE
pass,TRUE
apply,TRUE
read,TRUE
latter,FALSE
upper,FALSE
reverse,FALSE
low,FALSE
rule,TRUE
procedure,TRUE
principle,TRUE
code,TRUE
method,TRUE
term,TRUE
operation,TRUE
use,TRUE
involve,TRUE
actual,FALSE
particular,FALSE
exact,FALSE
simple,FALSE
#,FALSE
#,FALSE
point,TRUE
case,TRUE
#,FALSE
functionality,TRUE
control,FALSE
analysis,FALSE
code,FALSE
information,FALSE
management,FALSE
design,FALSE
support,FALSE
number,FALSE
system,FALSE
reference,FALSE
classification,FALSE
distribution,FALSE
method,FALSE
manager,FALSE
index,FALSE
production,TRUE
operate,TRUE
library,FALSE
computer,TRUE
publishing,FALSE
product,TRUE
technical,FALSE
software,TRUE
former,FALSE
bad,FALSE
court,FALSE
statement,TRUE
certificate,TRUE
letter,TRUE
form,TRUE
sign,TRUE
encompasse,TRUE
mean,TRUE
consider,TRUE
denial,FALSE
acceptance,TRUE
rejection,TRUE
approval,TRUE
action,TRUE
confusion,FALSE
success,TRUE
argument,FALSE
violation,FALSE
request,TRUE
abuse,FALSE
confirmation,TRUE
refusal,FALSE
disapproval,FALSE
response,TRUE
authorization,TRUE
evaluation,FALSE
modification,FALSE
processing,TRUE
criticism,FALSE
validity,FALSE
patent,FALSE
single,FALSE
certain,FALSE
write,TRUE
propose,TRUE
interface,TRUE
license,TRUE
experience,TRUE
behavior,TRUE
project,TRUE
grant,TRUE
submit,TRUE
meet,TRUE
detect,FALSE
initiate,TRUE
verify,TRUE
issue,TRUE
parameter,TRUE
factor,TRUE
give,TRUE
maximum,FALSE
total,FALSE
large,FALSE
potential,FALSE
small,FALSE
probability,FALSE
property,TRUE
value,TRUE
condition,TRUE
please,FALSE
quick,FALSE
please,FALSE
FCC,FALSE
list,TRUE
error,TRUE
default,TRUE
type,TRUE
protection,TRUE
#,FALSE
#,FALSE
select,TRUE
declaration,FALSE
#,FALSE
#,FALSE
that,FALSE
#,FALSE
#,FALSE
arise,TRUE
happen,TRUE
come,TRUE
purchase,TRUE
create,TRUE
buy,TRUE
get,TRUE
acquire,TRUE
find,TRUE
identify,TRUE
develop,TRUE
receive,TRUE
introduce,TRUE
order,TRUE
build,TRUE
