information,TRUE
datum,TRUE
knowledge,TRUE
evidence,TRUE
recommendation,TRUE
solution,TRUE
research,TRUE
material,TRUE
result,TRUE
service,TRUE
idea,TRUE
insight,FALSE
training,TRUE
work,TRUE
analysis,TRUE
present,TRUE
collect,TRUE
produce,TRUE
gather,TRUE
develop,TRUE
submit,TRUE
use,TRUE
publish,TRUE
study,TRUE
acquire,FALSE
generate,TRUE
obtain,TRUE
discuss,TRUE
learn,TRUE
accumulate,FALSE
workshop,TRUE
project,TRUE
conference,TRUE
workshop,TRUE
study,TRUE
review,TRUE
trial,TRUE
process,TRUE
programme,FALSE
course,TRUE
meet,TRUE
consultation,TRUE
session,TRUE
survey,FALSE
session,TRUE
combine,FALSE
group,TRUE
integrate,TRUE
compile,FALSE
incorporate,TRUE
consolidated,TRUE
put,TRUE
merge,TRUE
divide,FALSE
amalgamate,FALSE
mixed,TRUE
assemble,FALSE
organize,TRUE
document,TRUE
volume,TRUE
collection,TRUE
piece,FALSE
book,TRUE
report,TRUE
file,TRUE
article,TRUE
paper,TRUE
submission,TRUE
publication,TRUE
unit,TRUE
demonstrate,TRUE
present,FALSE
deliver,TRUE
evaluate,TRUE
display,TRUE
exhibit,FALSE
show,TRUE
showcase,FALSE
introduce,TRUE
reveal,TRUE
culminate,FALSE
meet,TRUE
level,TRUE
stage,TRUE
time,TRUE
forum,FALSE
hear,TRUE
panel,FALSE
table,TRUE
interview,TRUE
event,TRUE
meeting,TRUE
input,FALSE
support,TRUE
guidance,TRUE
assistance,TRUE
advice,TRUE
help,TRUE
representative,FALSE
expert,TRUE
feedback,FALSE
participation,FALSE
expertise,TRUE
contribution,TRUE
report,TRUE
path,TRUE
route,TRUE
approach,TRUE
also,FALSE
method,TRUE
pathway,TRUE
step,TRUE
trail,TRUE
direction,TRUE
system,TRUE
usually,FALSE
often,FALSE
follow,TRUE
become,TRUE
replace,TRUE
resemble,TRUE
replace,TRUE
form,TRUE
include,TRUE
become,TRUE
intersect,TRUE
meet,TRUE
one,TRUE
step,TRUE
plan,TRUE
path,TRUE
walk,TRUE
line,TRUE
model,TRUE
find,TRUE
describe,TRUE
see,TRUE
start,TRUE
propose,TRUE
identify,TRUE
establish,TRUE
encounter,TRUE
discover,TRUE
provide,TRUE
define,TRUE
exit,TRUE
route,FALSE
junction,TRUE
highway,FALSE
step,TRUE
exit,TRUE
mile,TRUE
path,FALSE
turn,TRUE
km,TRUE
point,TRUE
person,TRUE
be,FALSE
not,FALSE
be,FALSE
be,FALSE
person,TRUE
often,FALSE
be,FALSE
person,TRUE
arrest,TRUE
convict,TRUE
accuse,TRUE
catch,FALSE
indict,FALSE
detain,TRUE
suspect,TRUE
charge,TRUE
prosecute,TRUE
sentence,TRUE
try,TRUE
capture,TRUE
want,TRUE
connect,FALSE
punish,TRUE
charge,TRUE
imprison,TRUE
guilty,FALSE
offense,TRUE
offence,TRUE
activity,TRUE
crime,TRUE
act,TRUE
conspiracy,FALSE
proceed,FALSE
conviction,TRUE
enterprise,FALSE
conduct,TRUE
investigation,TRUE
case,TRUE
action,TRUE
execute,TRUE
release,TRUE
know,TRUE
acquit,TRUE
work,TRUE
consult,FALSE
appoint,TRUE
assign,TRUE
question,TRUE
serve,TRUE
act,TRUE
consulting,FALSE
call,TRUE
contact,TRUE
name,TRUE
employ,TRUE
hire,TRUE
particular,FALSE
specific,FALSE
criminal,FALSE
certain,FALSE
single,FALSE
court,TRUE
civil,FALSE
pende,TRUE
special,FALSE
murder,TRUE
federal,FALSE
give,TRUE
legal,FALSE
similar,FALSE
relate,FALSE
basis,TRUE
date,TRUE
vacancy,FALSE
indictment,TRUE
retirement,FALSE
resolution,TRUE
the,FALSE
a,FALSE
first,FALSE
one,FALSE
more,FALSE
indicate,TRUE
this,FALSE
another,FALSE
theory,TRUE
structure,TRUE
programming,FALSE
#,FALSE
principle,TRUE
form,TRUE
geometry,FALSE
verb,TRUE
algebra,FALSE
function,TRUE
logic,FALSE
function,TRUE
#,FALSE
node,FALSE
position,TRUE
age,TRUE
degree,TRUE
level,FALSE
attorney,FALSE
assistant,FALSE
department,FALSE
deputy,FALSE
chief,FALSE
general,FALSE
National,FALSE
office,FALSE
service,FALSE
information,FALSE
administration,FALSE
system,FALSE
coordinator,FALSE
#,FALSE
officer,FALSE
management,FALSE
manager,FALSE
response,FALSE
investigation,FALSE
director,FALSE
Judge,FALSE
Controller,FALSE
specialist,FALSE
base,TRUE
scene,FALSE
see,TRUE
see,TRUE
synthesis,FALSE
mathematic,FALSE
edge,FALSE
least,FALSE
request,TRUE
request,TRUE
request,TRUE
require,TRUE
deny,TRUE
authorization,FALSE
permission,TRUE
approval,TRUE
#,FALSE
application,TRUE
application,TRUE
petition,TRUE
ask,TRUE
access,TRUE
privilege,FALSE
payment,TRUE
immediate,FALSE
full,FALSE
voluntary,FALSE
partial,FALSE
final,FALSE
delay,TRUE
additional,FALSE
direct,FALSE
automatic,FALSE
extra,FALSE
non,FALSE
disclosure,TRUE
notice,TRUE
settlement,TRUE
release,TRUE
file,TRUE
coverage,FALSE
report,TRUE
consideration,TRUE
proof,TRUE
assessment,TRUE
payment,TRUE
relief,FALSE
damage,TRUE
compensation,TRUE
fee,TRUE
bail,FALSE
fine,TRUE
fine,FALSE
fee,TRUE
charge,TRUE
cost,TRUE
judgment,TRUE
bond,FALSE
interest,TRUE
money,TRUE
cash,FALSE
debt,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
example,TRUE
name,TRUE
note,FALSE
term,TRUE
word,TRUE
meaning,TRUE
standard,TRUE
database,FALSE
list,TRUE
index,FALSE
follow,TRUE
specification,TRUE
program,TRUE
section,TRUE
term,TRUE
provide,TRUE
comprise,FALSE
represent,TRUE
contain,TRUE
describe,TRUE
involve,TRUE
define,TRUE
set,TRUE
range,TRUE
sequence,TRUE
group,TRUE
number,TRUE
subset,FALSE
series,TRUE
combination,FALSE
category,TRUE
hierarchy,FALSE
variety,TRUE
summary,TRUE
fact,TRUE
material,TRUE
document,TRUE
source,TRUE
item,TRUE
finding,TRUE
topic,FALSE
element,TRUE
criterion,TRUE
point,TRUE
error,TRUE
factor,TRUE
issue,TRUE
make,TRUE
prepare,TRUE
create,TRUE
formulate,FALSE
processing,FALSE
acquisition,FALSE
production,FALSE
development,TRUE
preparation,TRUE
evaluation,TRUE
use,TRUE
selection,TRUE
presentation,FALSE
examination,FALSE
relevant,FALSE
technical,FALSE
reference,TRUE
scientific,FALSE
policy,TRUE
academic,FALSE
source,TRUE
test,TRUE
requirement,TRUE
check,TRUE
record,TRUE
statement,TRUE
study,TRUE
assessment,TRUE
standard,TRUE
documentation,TRUE
available,FALSE
derive,TRUE
receive,TRUE
source,TRUE
draw,TRUE
take,TRUE
select,TRUE
extract,FALSE
industry,TRUE
department,TRUE
project,TRUE
organization,TRUE
agency,TRUE
industry,FALSE
laboratory,FALSE
library,FALSE
to,FALSE
go,TRUE
please,FALSE
file,TRUE
fast,FALSE
send,TRUE
go,TRUE
third,FALSE
way,TRUE
now,FALSE
put,TRUE
pass,TRUE
#,FALSE
#,FALSE
credential,FALSE
order,TRUE
appointment,TRUE
case,TRUE
file,TRUE
complaint,TRUE
decision,TRUE
trial,TRUE
#,FALSE
murder,TRUE
violation,TRUE
case,TRUE
Act,FALSE
#,FALSE
#,FALSE
#,FALSE
another,FALSE
US,FALSE
american,FALSE
California,FALSE
possible,FALSE
indian,FALSE
allege,FALSE
punishment,TRUE
justice,FALSE
death,TRUE
assault,TRUE
abuse,TRUE
#,FALSE
homicide,TRUE
deal,TRUE
arrest,TRUE
maximum,FALSE
capital,TRUE
life,TRUE
minimum,FALSE
severe,FALSE
unlimited,FALSE
penalty,TRUE
sentence,TRUE
certificate,FALSE
sentence,TRUE
warrant,TRUE
penalty,TRUE
license,TRUE
pardon,FALSE
consent,FALSE
,FALSE
require,TRUE
note,TRUE
require,TRUE
determine,TRUE
state,TRUE
ensure,TRUE
mean,TRUE
note,TRUE
ensure,TRUE
assume,TRUE
note,TRUE
nominate,TRUE
designate,TRUE
elect,TRUE
appoint,TRUE
promote,TRUE
terminate,TRUE
dismiss,TRUE
list,TRUE
approve,TRUE
attorney,TRUE
staff,TRUE
annual,FALSE
office,TRUE
counsel,TRUE
lawyer,TRUE
initial,FALSE
client,TRUE
personnel,TRUE
attorney,TRUE
#,FALSE
wait,TRUE
deadline,TRUE
merit,FALSE
service,TRUE
#,FALSE
schedule,TRUE
period,TRUE
unless,FALSE
determine,TRUE
cover,TRUE
recommend,TRUE
prescribe,TRUE
Commission,FALSE
council,FALSE
rule,FALSE
commissioner,FALSE
committee,FALSE
board,FALSE
standard,FALSE
secretary,FALSE
counsel,FALSE
center,FALSE
order,FALSE
inform,TRUE
notify,TRUE
remove,TRUE
top,FALSE
current,FALSE
new,FALSE
next,FALSE
rotate,FALSE
official,FALSE
upcoming,FALSE
2018,FALSE
round,FALSE
year,TRUE
order,TRUE
procedure,TRUE
public,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
inform,TRUE
ask,TRUE
ask,TRUE
#,FALSE
say,TRUE
tell,TRUE
say,TRUE
judgement,FALSE
everything,FALSE
decision,TRUE
pay,TRUE
withdraw,TRUE
refuse,TRUE
cancel,TRUE
accept,TRUE
complete,TRUE
return,TRUE
head,TRUE
chair,TRUE
form,TRUE
convene,FALSE
constitute,TRUE
lead,TRUE
direct,TRUE
establish,TRUE
develop,TRUE
create,TRUE
determine,TRUE
provide,TRUE
prepare,TRUE
raise,TRUE
recommend,TRUE
define,TRUE
design,TRUE
propose,TRUE
institute,FALSE
guideline,TRUE
rule,TRUE
procedure,TRUE
proposal,TRUE
legislation,FALSE
regulation,TRUE
measure,TRUE
condition,TRUE
policy,TRUE
method,TRUE
plan,TRUE
qualification,TRUE
qualification,TRUE
quality,TRUE
ability,FALSE
choice,TRUE
hire,TRUE
right,TRUE
role,TRUE
judge,TRUE
lawyer,TRUE
person,TRUE
prosecutor,TRUE
witness,TRUE
judge,FALSE
officer,TRUE
people,TRUE
individual,TRUE
official,TRUE
judge,TRUE
deputy,TRUE
qualified,FALSE
able,FALSE
competent,FALSE
license,TRUE
eligible,FALSE
certify,TRUE
allow,TRUE
choose,TRUE
represent,TRUE
defend,TRUE
assist,TRUE
represent,TRUE
represent,TRUE
protect,TRUE
advise,TRUE
handle,TRUE
lead,TRUE
serve,TRUE
juvenile,FALSE
state,TRUE
innocent,FALSE
prosecution,TRUE
individual,FALSE
defense,TRUE
civilian,FALSE
defendant,TRUE
citizen,TRUE
client,TRUE
victim,TRUE
worker,FALSE
offender,TRUE
employee,TRUE
patient,TRUE
child,TRUE
civilian,FALSE
exceptional,FALSE
international,FALSE
serious,FALSE
trial,TRUE
proceeding,TRUE
crime,TRUE
matter,TRUE
litigation,TRUE
instance,TRUE
court,TRUE
situation,TRUE
suit,TRUE
lawsuit,TRUE
political,FALSE
financial,FALSE
high,FALSE
administrative,FALSE
appropriate,FALSE
verdict,FALSE
threat,TRUE
row,TRUE
suit,TRUE
abolish,TRUE
applicable,FALSE
unconstitutional,FALSE
prohibit,TRUE
suspend,TRUE
apply,TRUE
necessary,FALSE
planning,FALSE
review,FALSE
make,TRUE
division,FALSE
,FALSE
with,FALSE
for,FALSE
these,FALSE
and,FALSE
plus,FALSE
candidate,TRUE
applicant,FALSE
consider,TRUE
confirm,TRUE
interview,TRUE
recognize,TRUE
alternative,FALSE
main,FALSE
length,TRUE
amount,TRUE
duration,TRUE
number,TRUE
frequency,TRUE
size,TRUE
hour,TRUE
rate,TRUE
time,TRUE
speed,FALSE
public,FALSE
courtroom,FALSE
guest,FALSE
judicial,FALSE
medium,FALSE
private,FALSE
schedule,TRUE
court,FALSE
press,TRUE
appearance,TRUE
visit,TRUE
hearing,TRUE
appointment,TRUE
day,TRUE
day,TRUE
subject,FALSE
month,TRUE
jurisdiction,TRUE
type,TRUE
date,FALSE
address,TRUE
vary,TRUE
vary,TRUE
hour,TRUE
week,TRUE
semester,TRUE
city,TRUE
name,TRUE
season,TRUE
night,TRUE
evening,TRUE
week,TRUE
weekend,TRUE
half,TRUE
quarter,TRUE
calendar,TRUE
monthly,FALSE
quarterly,FALSE
yearly,FALSE
seasonal,FALSE
weekly,FALSE
periodic,FALSE
summer,TRUE
fiscal,FALSE
winter,FALSE
issue,TRUE
matter,TRUE
appeal,TRUE
name,TRUE
language,FALSE
word,TRUE
character,FALSE
other,TRUE
application,TRUE
definition,TRUE
review,TRUE
make,TRUE
receive,FALSE
consider,TRUE
confirm,TRUE
hear,FALSE
accept,TRUE
prepare,FALSE
process,TRUE
send,FALSE
examine,FALSE
sign,TRUE
deny,TRUE
forwards,FALSE
grant,TRUE
issue,TRUE
answer,TRUE
option,TRUE
motion,TRUE
confirmation,FALSE
clearance,FALSE
certification,TRUE
transfer,TRUE
admission,TRUE
assignment,FALSE
return,TRUE
change,TRUE
executive,FALSE
presidential,FALSE
Senate,FALSE
an,FALSE
administrative,FALSE
House,FALSE
Congress,FALSE
executive,FALSE
government,TRUE
standing,FALSE
seek,TRUE
include,TRUE
ministry,FALSE
Minister,FALSE
cabinet,FALSE
rank,FALSE
give,TRUE
review,TRUE
clear,FALSE
determination,TRUE
mention,FALSE
statement,TRUE
declaration,FALSE
recommendation,TRUE
actual,FALSE
proper,FALSE
fair,FALSE
loan,FALSE
grant,TRUE
due,FALSE
request,TRUE
commission,TRUE
tax,TRUE
requirement,TRUE
b,FALSE
c,FALSE
10,FALSE
pay,TRUE
receive,TRUE
accept,TRUE
charge,TRUE
obtain,TRUE
make,TRUE
grant,TRUE
demand,TRUE
provide,TRUE
use,TRUE
give,TRUE
calculate,FALSE
issue,TRUE
agreement,TRUE
item,TRUE
offer,TRUE
allowance,FALSE
arrangement,TRUE
extension,TRUE
account,TRUE
instrument,FALSE
award,FALSE
exemption,FALSE
option,TRUE
original,FALSE
authorize,FALSE
intend,TRUE
agree,TRUE
sum,TRUE
it,FALSE
election,TRUE
they,FALSE
proceeding,TRUE
election,TRUE
parliament,FALSE
session,TRUE
meet,TRUE
award,FALSE
competition,FALSE
hold,TRUE
conduct,TRUE
organise,FALSE
run,TRUE
undertake,TRUE
arrange,FALSE
launch,FALSE
initiate,TRUE
plan,TRUE
meet,TRUE
assess,TRUE
fulfill,TRUE
implement,TRUE
discuss,TRUE
evaluate,TRUE
learn,TRUE
satisfy,TRUE
identify,TRUE
fund,TRUE
resource,TRUE
funding,TRUE
purpose,TRUE
aim,TRUE
scope,TRUE
objective,TRUE
goal,TRUE
intent,TRUE
essence,TRUE
idea,TRUE
intention,TRUE
object,TRUE
mean,TRUE
latter,FALSE
business,TRUE
area,TRUE
today,TRUE
page,TRUE
phrase,TRUE
description,FALSE
describe,TRUE
explain,TRUE
understand,TRUE
consider,TRUE
examine,TRUE
investigate,TRUE
activity,TRUE
problem,TRUE
task,TRUE
event,TRUE
action,TRUE
involve,TRUE
perform,TRUE
engage,TRUE
do,TRUE
include,TRUE
participate,TRUE
participate,TRUE
occur,TRUE
creation,TRUE
construction,FALSE
maintenance,FALSE
implementation,TRUE
operation,TRUE
management,TRUE
establishment,TRUE
set,TRUE
framework,FALSE
practice,TRUE
build,TRUE
rule,TRUE
performance,TRUE
function,TRUE
outcome,FALSE
execution,TRUE
environment,TRUE
space,FALSE
setting,TRUE
context,TRUE
content,TRUE
place,TRUE
speech,FALSE
demonstration,FALSE
search,TRUE
observation,FALSE
experiment,FALSE
test,TRUE
analysis,TRUE
survey,FALSE
pattern,FALSE
value,TRUE
amount,TRUE
percentage,TRUE
cost,TRUE
rate,TRUE
claim,TRUE
bill,FALSE
object,TRUE
call,TRUE
charge,TRUE
count,FALSE
type,TRUE
proportion,TRUE
progress,TRUE
return,TRUE
profit,FALSE
comment,FALSE
impose,TRUE
base,TRUE
place,TRUE
spend,TRUE
incur,FALSE
report,TRUE
deposit,FALSE
contingent,FALSE
expense,FALSE
duty,TRUE
daily,FALSE
minute,TRUE
month,TRUE
periodical,FALSE
state,FALSE
give,TRUE
send,TRUE
write,TRUE
pass,TRUE
write,TRUE
grant,TRUE
bring,TRUE
letter,TRUE
preliminary,FALSE
status,TRUE
complaint,TRUE
allow,TRUE
allow,TRUE
allow,TRUE
require,TRUE
use,TRUE
ask,TRUE
ask,TRUE
direct,TRUE
permit,TRUE
assistant,TRUE
independent,FALSE
experience,FALSE
employment,TRUE
expert,TRUE
immigration,FALSE
associate,FALSE
intermediate,FALSE
outside,FALSE
external,FALSE
officer,TRUE
magistrate,TRUE
commissioner,TRUE
committee,TRUE
authority,TRUE
tribunal,FALSE
body,TRUE
director,TRUE
record,TRUE
monitor,TRUE
confirm,TRUE
take,TRUE
track,TRUE
testimony,TRUE
specify,TRUE
verify,TRUE
assign,TRUE
indicate,TRUE
give,TRUE
declare,TRUE
extent,FALSE
location,TRUE
date,TRUE
nature,TRUE
manner,TRUE
circumstance,TRUE
moment,TRUE
time,TRUE
occasion,FALSE
contact,TRUE
visit,TRUE
call,TRUE
refusal,FALSE
encounter,TRUE
applicant,FALSE
patient,TRUE
secretary,TRUE
employer,FALSE
incumbent,FALSE
candidate,TRUE
end,TRUE
afternoon,FALSE
morning,FALSE
begin,TRUE
middle,TRUE
noon,FALSE
midnight,FALSE
start,TRUE
conclusion,FALSE
statutory,FALSE
reasonable,FALSE
relationship,TRUE
contract,TRUE
party,TRUE
commencement,FALSE
termination,TRUE
completion,FALSE
announcement,FALSE
transaction,FALSE
dismissal,TRUE
seizure,FALSE
algorithm,FALSE
district,FALSE
President,FALSE
city,FALSE
governor,FALSE
honorable,FALSE
file,TRUE
bring,TRUE
cite,TRUE
without,FALSE
version,FALSE
proposal,TRUE
election,TRUE
draft,FALSE
official,TRUE
councillor,FALSE
member,FALSE
commission,TRUE
preside,TRUE
watch,FALSE
control,TRUE
command,TRUE
oversee,TRUE
hold,TRUE
carry,TRUE
preside,TRUE
look,FALSE
reign,FALSE
govern,TRUE
district,TRUE
branch,FALSE
office,TRUE
division,TRUE
free,TRUE
discharge,TRUE
rescue,FALSE
release,TRUE
pull,FALSE
liberate,FALSE
expel,FALSE
transfer,TRUE
eject,FALSE
prison,TRUE
jail,TRUE
Afghanistan,FALSE
Japan,FALSE
ISIL,FALSE
China,FALSE
India,FALSE
police,TRUE
main,FALSE
criminal,FALSE
last,FALSE
kidnapping,FALSE
typically,FALSE
generally,FALSE
normally,FALSE
commonly,FALSE
always,FALSE
occur,TRUE
begin,TRUE
start,TRUE
happen,TRUE
arise,TRUE
come,TRUE
end,TRUE
apply,TRUE
continue,TRUE
occur,TRUE
appear,TRUE
begin,TRUE
open,TRUE
process,TRUE
secure,TRUE
locate,TRUE
seize,FALSE
move,TRUE
transport,TRUE
refer,TRUE
commit,TRUE
admit,TRUE
deport,FALSE
relocate,FALSE
order,TRUE
centre,FALSE
unit,FALSE
facility,TRUE
camp,FALSE
area,TRUE
zone,FALSE
centre,TRUE
facility,TRUE
span,FALSE
number,FALSE
couple,TRUE
ratio,FALSE
delay,TRUE
response,TRUE
year,TRUE
delay,TRUE
arrival,FALSE
denial,TRUE
rejection,FALSE
condition,TRUE
acceptance,FALSE
departure,TRUE
change,TRUE
availability,TRUE
physician,FALSE
doctor,FALSE
chair,TRUE
response,TRUE
protest,FALSE
objection,FALSE
delivery,TRUE
telephone,FALSE
word,TRUE
regional,FALSE
direct,TRUE
direct,TRUE
urge,TRUE
instruct,TRUE
enable,TRUE
urge,TRUE
produce,TRUE
obtain,TRUE
perform,TRUE
collect,TRUE
receive,TRUE
statistical,FALSE
compliance,TRUE
security,TRUE
market,TRUE
income,TRUE
risk,TRUE
product,TRUE
system,TRUE
practice,TRUE
demonstrate,TRUE
reflect,TRUE
promote,TRUE
show,TRUE
assure,TRUE
inform,TRUE
comply,TRUE
accordance,FALSE
consistent,FALSE
consistency,TRUE
compatibility,FALSE
agreement,TRUE
alignment,FALSE
continuity,FALSE
inconsistent,FALSE
decline,TRUE
fail,TRUE
refuse,TRUE
fail,TRUE
unable,FALSE
agree,TRUE
refuse,TRUE
respond,TRUE
agree,TRUE
prove,TRUE
appear,TRUE
answer,TRUE
find,TRUE
testify,TRUE
win,TRUE
he,FALSE
also,FALSE
she,FALSE
currently,FALSE
name,TRUE
#,FALSE
leave,TRUE
route,TRUE
elevation,FALSE
list,TRUE
report,TRUE
type,TRUE
distribution,FALSE
source,TRUE
number,TRUE
composition,FALSE
analysis,TRUE
rate,TRUE
classification,FALSE
record,TRUE
datum,TRUE
member,TRUE
opinion,FALSE
choice,TRUE
treatment,TRUE
failure,FALSE
topic,TRUE
law,TRUE
weight,FALSE
ad,FALSE
post,TRUE
ad,TRUE
ex,FALSE
en,FALSE
post,FALSE
high,FALSE
el,FALSE
low,FALSE
tran,FALSE
e,FALSE
e,FALSE
de,FALSE
severity,TRUE
access,TRUE
none,FALSE
unknown,FALSE
source,TRUE
respond,TRUE
refer,TRUE
reply,FALSE
party,TRUE
accord,TRUE
go,TRUE
letter,TRUE
#,FALSE
sign,TRUE
maintain,TRUE
exceed,FALSE
provision,FALSE
section,TRUE
purpose,TRUE
content,TRUE
article,TRUE
power,TRUE
regulation,TRUE
patent,FALSE
code,TRUE
land,TRUE
common,FALSE
fix,TRUE
general,FALSE
commercial,FALSE
language,FALSE
plan,TRUE
class,TRUE
area,TRUE
reach,TRUE
achieve,TRUE
gain,TRUE
seek,TRUE
build,TRUE
secure,TRUE
maintain,TRUE
facilitate,TRUE
attain,TRUE
consensus,TRUE
clarity,FALSE
focus,TRUE
conclusion,TRUE
balance,FALSE
impact,FALSE
compromise,FALSE
equilibrium,FALSE
basic,FALSE
exist,TRUE
regulatory,FALSE
three,FALSE
two,FALSE
operational,FALSE
key,FALSE
solution,TRUE
strategy,TRUE
model,TRUE
proposition,FALSE
phase,TRUE
deal,TRUE
scenario,TRUE
way,TRUE
