system,TRUE
computer,TRUE
company,TRUE
controller,FALSE
manufacturer,FALSE
software,TRUE
operator,FALSE
program,TRUE
user,TRUE
receiver,TRUE
unit,TRUE
service,TRUE
bank,FALSE
engineer,FALSE
agency,FALSE
determine,TRUE
check,TRUE
set,TRUE
identify,TRUE
update,FALSE
decide,FALSE
show,TRUE
record,TRUE
change,TRUE
monitor,TRUE
consider,TRUE
list,TRUE
establish,TRUE
define,TRUE
describe,TRUE
output,TRUE
content,TRUE
datum,TRUE
performance,FALSE
configuration,FALSE
result,TRUE
input,FALSE
parameter,TRUE
component,TRUE
characteristic,FALSE
value,TRUE
operation,TRUE
input,FALSE
location,TRUE
state,TRUE
heating,TRUE
cool,FALSE
heat,FALSE
power,TRUE
thermal,FALSE
hot,FALSE
warm,FALSE
storage,TRUE
electrical,FALSE
supply,TRUE
lighting,FALSE
clean,FALSE
intake,FALSE
water,TRUE
pump,FALSE
ventilation,TRUE
conditioning,FALSE
cool,FALSE
cool,FALSE
maintenance,FALSE
cold,FALSE
processing,TRUE
dry,FALSE
receive,TRUE
treatment,FALSE
unit,TRUE
equipment,TRUE
device,TRUE
system,TRUE
element,TRUE
module,FALSE
facility,TRUE
cell,FALSE
appliance,FALSE
station,FALSE
product,TRUE
part,TRUE
operation,TRUE
point,TRUE
find,TRUE
rule,TRUE
spell,FALSE
single,TRUE
turn,TRUE
fill,FALSE
type,TRUE
carry,TRUE
pick,FALSE
test,TRUE
map,FALSE
another,FALSE
one,FALSE
either,FALSE
replacement,FALSE
warm,FALSE
heat,FALSE
expansion,FALSE
current,FALSE
capacity,FALSE
item,TRUE
information,TRUE
,FALSE
,FALSE
and,FALSE
see,TRUE
consider,TRUE
consider,TRUE
see,TRUE
on,FALSE
know,FALSE
or,FALSE
think,FALSE
note,FALSE
compare,TRUE
inlet,FALSE
fan,FALSE
electricity,TRUE
steam,FALSE
fan,FALSE
control,TRUE
exhaust,FALSE
cook,FALSE
gas,FALSE
machine,TRUE
engine,FALSE
plant,FALSE
line,TRUE
circuit,FALSE
tower,FALSE
operate,TRUE
work,TRUE
function,TRUE
run,TRUE
exist,TRUE
fit,FALSE
serve,FALSE
use,TRUE
occur,TRUE
connect,FALSE
stand,FALSE
move,TRUE
travel,FALSE
take,TRUE
find,TRUE
get,FALSE
take,TRUE
draw,FALSE
use,TRUE
for,FALSE
let,FALSE
select,FALSE
pick,FALSE
find,TRUE
make,FALSE
define,TRUE
temperature,FALSE
date,FALSE
candidate,FALSE
source,TRUE
representative,FALSE
name,TRUE
substitute,FALSE
seat,FALSE
reference,FALSE
body,FALSE
solution,FALSE
number,TRUE
person,FALSE
basis,TRUE
value,TRUE
year,TRUE
rate,TRUE
model,TRUE
currency,FALSE
record,TRUE
season,FALSE
result,TRUE
price,FALSE
time,TRUE
fare,FALSE
list,TRUE
set,TRUE
table,TRUE
collection,FALSE
sample,FALSE
range,TRUE
database,TRUE
sequence,FALSE
series,FALSE
combination,FALSE
pair,FALSE
matrix,FALSE
subset,FALSE
temperature,TRUE
variable,FALSE
model,TRUE
method,FALSE
equation,FALSE
instrument,FALSE
