section,TRUE
table,TRUE
datum,TRUE
summary,TRUE
information,TRUE
page,TRUE
use,TRUE
close,TRUE
simple,FALSE
show,TRUE
incomplete,FALSE
illustrate,FALSE
open,FALSE
finite,FALSE
infinite,FALSE
linear,FALSE
complete,FALSE
see,TRUE
in,FALSE
like,FALSE
figure,FALSE
figure,TRUE
image,TRUE
table,TRUE
Map,FALSE
icon,TRUE
map,TRUE
top,FALSE
picture,FALSE
image,TRUE
photo,FALSE
,FALSE
for,FALSE
from,FALSE
#,FALSE
#,FALSE
we,FALSE
,FALSE
say,TRUE
note,TRUE
page,FALSE
article,TRUE
paragraph,FALSE
note,TRUE
section,TRUE
result,TRUE
game,TRUE
object,TRUE
goal,FALSE
target,TRUE
screen,TRUE
area,TRUE
destination,FALSE
objective,TRUE
board,TRUE
base,TRUE
environment,TRUE
field,FALSE
shape,TRUE
space,TRUE
piece,TRUE
box,TRUE
square,TRUE
structure,FALSE
enclosure,FALSE
cube,FALSE
design,TRUE
layout,FALSE
player,TRUE
player,TRUE
user,TRUE
opponent,TRUE
shooter,FALSE
operator,FALSE
team,TRUE
controller,FALSE
machine,FALSE
opponent,TRUE
ball,TRUE
rider,FALSE
contestant,FALSE
find,TRUE
choose,TRUE
select,TRUE
move,TRUE
place,TRUE
create,TRUE
draw,TRUE
use,TRUE
pick,TRUE
set,TRUE
control,TRUE
play,TRUE
people,TRUE
entire,FALSE
whole,FALSE
original,FALSE
final,FALSE
main,FALSE
last,FALSE
video,TRUE
current,FALSE
previous,FALSE
win,TRUE
card,TRUE
finish,FALSE
size,TRUE
color,TRUE
type,TRUE
name,TRUE
height,FALSE
width,FALSE
level,TRUE
position,TRUE
rank,TRUE
play,TRUE
organize,FALSE
arrange,FALSE
classify,FALSE
order,TRUE
score,TRUE
name,TRUE
rank,TRUE
categorize,FALSE
structure,TRUE
sort,FALSE
list,TRUE
divide,TRUE
calculate,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
next,FALSE
#,FALSE
back,FALSE
#,FALSE
follow,TRUE
computer,TRUE
available,FALSE
historical,FALSE
match,FALSE
chess,TRUE
source,TRUE
team,TRUE
league,FALSE
follow,TRUE
various,FALSE
aforementione,FALSE
different,FALSE
follow,TRUE
official,FALSE
event,TRUE
transaction,FALSE
result,TRUE
thing,FALSE
incident,FALSE
game,TRUE
highlight,FALSE
injury,FALSE
match,FALSE
moment,TRUE
statistic,TRUE
score,TRUE
record,TRUE
collect,TRUE
display,TRUE
release,TRUE
take,TRUE
give,TRUE
obtain,TRUE
reveal,FALSE
compile,FALSE
present,TRUE
see,TRUE
season,TRUE
tournament,FALSE
competition,FALSE
campaign,FALSE
year,TRUE
championship,FALSE
season,TRUE
Games,FALSE
2000,FALSE
championship,FALSE
series,TRUE
race,FALSE
relevant,FALSE
correspond,FALSE
remain,TRUE
necessary,FALSE
result,TRUE
require,TRUE
basic,FALSE
store,TRUE
variable,TRUE
parameter,TRUE
detail,TRUE
table,FALSE
file,TRUE
chart,FALSE
value,TRUE
calculation,FALSE
attribute,TRUE
number,TRUE
document,TRUE
element,TRUE
enter,TRUE
load,TRUE
insert,TRUE
put,TRUE
incorporate,TRUE
feed,FALSE
copy,TRUE
import,FALSE
write,TRUE
introduce,FALSE
input,TRUE
integrate,FALSE
place,TRUE
database,TRUE
program,TRUE
system,TRUE
file,TRUE
library,TRUE
archive,FALSE
memory,TRUE
application,TRUE
software,TRUE
engine,FALSE
server,TRUE
position,TRUE
state,TRUE
location,TRUE
location,TRUE
number,TRUE
placement,FALSE
configuration,FALSE
movement,TRUE
order,TRUE
movement,TRUE
position,TRUE
object,TRUE
character,TRUE
piece,TRUE
participant,FALSE
user,TRUE
model,TRUE
robot,FALSE
machine,TRUE
card,TRUE
node,FALSE
figure,FALSE
hand,TRUE
move,TRUE
action,TRUE
motion,TRUE
configuration,FALSE
name,TRUE
state,TRUE
place,TRUE
date,TRUE
time,TRUE
time,TRUE
time,TRUE
length,FALSE
block,TRUE
block,TRUE
column,FALSE
one,TRUE
step,TRUE
row,FALSE
digit,FALSE
cell,TRUE
key,TRUE
entry,FALSE
instruction,FALSE
code,TRUE
command,TRUE
code,TRUE
rule,TRUE
amount,TRUE
action,TRUE
need,TRUE
spend,TRUE
choose,TRUE
allot,TRUE
leave,TRUE
pass,TRUE
consume,FALSE
save,TRUE
travel,FALSE
allow,TRUE
algorithm,TRUE
programmer,FALSE
group,TRUE
person,FALSE
algorithm,FALSE
stop,TRUE
fix,TRUE
avoid,TRUE
resolve,TRUE
remove,TRUE
prevent,TRUE
solve,TRUE
relieve,FALSE
manage,TRUE
correct,TRUE
treat,TRUE
trigger,FALSE
problem,TRUE
puzzle,FALSE
problem,TRUE
case,TRUE
equation,FALSE
equation,FALSE
puzzle,FALSE
case,TRUE
point,TRUE
ranking,FALSE
example,TRUE
rating,FALSE
derive,FALSE
extract,FALSE
generate,FALSE
download,TRUE
draw,TRUE
retrieve,FALSE
adapt,FALSE
create,TRUE
access,TRUE
side,TRUE
portion,FALSE
diagram,TRUE
#,FALSE
version,TRUE
output,FALSE
page,TRUE
section,TRUE
website,FALSE
district,FALSE
constituency,FALSE
department,FALSE
service,TRUE
app,TRUE
attack,FALSE
escape,FALSE
attack,FALSE
die,FALSE
bite,FALSE
kill,TRUE
kill,TRUE
escape,FALSE
bear,TRUE
fight,FALSE
escape,FALSE
#,FALSE
#,FALSE
war,FALSE
war,FALSE
riot,FALSE
b,FALSE
break,FALSE
ii,FALSE
party,FALSE
dance,FALSE
c,FALSE
graphical,FALSE
web,TRUE
interactive,FALSE
programming,FALSE
online,FALSE
visual,FALSE
desktop,TRUE
3d,FALSE
mobile,FALSE
graphic,FALSE
interface,TRUE
interface,TRUE
mode,TRUE
interaction,TRUE
experience,TRUE
model,TRUE
console,TRUE
portal,FALSE
manual,FALSE
terminal,FALSE
include,TRUE
contain,TRUE
support,TRUE
feature,TRUE
provide,TRUE
offer,TRUE
incorporate,TRUE
use,TRUE
comprise,FALSE
combine,FALSE
include,TRUE
display,TRUE
allow,TRUE
icon,TRUE
graphic,TRUE
button,TRUE
image,TRUE
color,TRUE
picture,TRUE
screen,TRUE
control,TRUE
gesture,FALSE
map,TRUE
music,TRUE
app,TRUE
tool,TRUE
video,TRUE
device,TRUE
animation,FALSE
work,TRUE
event,TRUE
song,FALSE
project,TRUE
idea,TRUE
book,FALSE
activity,FALSE
concept,TRUE
term,TRUE
process,TRUE
one,TRUE
much,FALSE
almost,FALSE
rather,FALSE
shape,TRUE
treat,TRUE
something,FALSE
somewhat,FALSE
exactly,FALSE
think,TRUE
describe,TRUE
function,TRUE
a,FALSE
on,FALSE
use,TRUE
inside,FALSE
after,FALSE
within,FALSE
#,FALSE
reference,FALSE
value,TRUE
index,FALSE
since,FALSE
begin,TRUE
line,TRUE
front,FALSE
east,FALSE
west,FALSE
south,FALSE
north,FALSE
passenger,FALSE
d,FALSE
ticket,FALSE
g,FALSE
home,TRUE
door,TRUE
gate,FALSE
zone,FALSE
track,TRUE
button,TRUE
valve,FALSE
loop,FALSE
window,TRUE
stage,FALSE
lane,FALSE
road,FALSE
,FALSE
exit,TRUE
mouse,TRUE
open,TRUE
start,TRUE
red,FALSE
right,FALSE
option,TRUE
turn,TRUE
character,TRUE
path,FALSE
direction,FALSE
route,FALSE
step,TRUE
represent,TRUE
start,TRUE
follow,TRUE
begin,TRUE
indicate,TRUE
show,TRUE
prevent,TRUE
stop,TRUE
continue,FALSE
perform,FALSE
initial,FALSE
clockwise,FALSE
desire,TRUE
direction,TRUE
#,FALSE
trail,FALSE
